时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),电量(),信号(),版本号()
 11:31:52.888,WT5500002564_UDP, 2024-7-22 10:52:53.128, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -31.344, -14.746, 23.730, -23.340, 37.7, 3.66, -70, 13011,
 11:31:52.972,WT5500002557_UDP, 2024-7-22 10:56:49.897, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.451, -31.250, -12.695, -44.336, 36.3, 3.71, -75, 13011,
 11:31:52.988,WT5500002564_UDP, 2024-7-22 10:52:53.228, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -31.349, -14.746, 23.535, -23.242, 37.7, 3.66, -70, 13011,
 11:31:53.071,WT5500002557_UDP, 2024-7-22 10:56:49.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.468, -31.250, -12.695, -44.336, 36.3, 3.71, -75, 13011,
 11:31:53.087,WT5500002564_UDP, 2024-7-22 10:52:53.328, 0.003, 0.013, 0.987, 0.000, 0.000, 0.000, 0.807, -0.220, -31.355, -14.844, 23.633, -23.242, 37.7, 3.66, -70, 13011,
 11:31:53.175,WT5500002557_UDP, 2024-7-22 10:56:50.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.495, -31.250, -12.598, -44.238, 36.3, 3.71, -75, 13011,
 11:31:53.198,WT5500002564_UDP, 2024-7-22 10:52:53.428, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.355, -14.648, 23.633, -23.340, 37.7, 3.66, -70, 13011,
 11:31:53.273,WT5500002557_UDP, 2024-7-22 10:56:50.197, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.506, -31.250, -12.695, -44.531, 36.3, 3.71, -75, 13011,
 11:31:53.288,WT5500002564_UDP, 2024-7-22 10:52:53.528, 0.003, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.355, -14.648, 23.730, -23.340, 37.7, 3.66, -70, 13011,
 11:31:53.372,WT5500002557_UDP, 2024-7-22 10:56:50.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.511, -31.152, -12.305, -44.824, 36.3, 3.71, -75, 13011,
 11:31:53.396,WT5500002564_UDP, 2024-7-22 10:52:53.628, 0.004, 0.014, 0.986, 0.000, 0.000, 0.000, 0.807, -0.225, -31.355, -14.746, 23.633, -23.340, 37.7, 3.66, -70, 13011,
 11:31:53.472,WT5500002557_UDP, 2024-7-22 10:56:50.397, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.490, -31.152, -12.402, -44.824, 36.3, 3.71, -75, 13011,
 11:31:53.488,WT5500002564_UDP, 2024-7-22 10:52:53.728, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.355, -14.844, 23.828, -23.145, 37.7, 3.66, -70, 13011,
 11:31:53.572,WT5500002557_UDP, 2024-7-22 10:56:50.497, 0.009, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.479, -31.152, -12.305, -44.629, 36.3, 3.71, -75, 13011,
 11:31:53.606,WT5500002564_UDP, 2024-7-22 10:52:53.828, 0.004, 0.012, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -31.377, -14.844, 23.633, -23.242, 37.7, 3.66, -70, 13011,
 11:31:53.671,WT5500002557_UDP, 2024-7-22 10:56:50.597, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.468, -31.055, -12.305, -44.727, 36.3, 3.71, -75, 13011,
 11:31:53.695,WT5500002564_UDP, 2024-7-22 10:52:53.928, 0.004, 0.013, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -31.382, -14.746, 23.535, -23.242, 37.6, 3.66, -72, 13011,
 11:31:53.771,WT5500002557_UDP, 2024-7-22 10:56:50.697, 0.008, 0.022, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.462, -31.055, -12.402, -44.629, 36.3, 3.71, -75, 13011,
 11:31:53.788,WT5500002564_UDP, 2024-7-22 10:52:54.28, 0.003, 0.015, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.388, -14.746, 23.633, -23.340, 37.7, 3.66, -72, 13011,
 11:31:53.871,WT5500002557_UDP, 2024-7-22 10:56:50.797, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.462, -31.152, -12.500, -44.434, 36.3, 3.71, -75, 13011,
 11:31:53.888,WT5500002564_UDP, 2024-7-22 10:52:54.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.388, -14.746, 23.730, -23.242, 37.7, 3.66, -72, 13011,
 11:31:53.972,WT5500002557_UDP, 2024-7-22 10:56:50.897, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.457, -31.152, -12.402, -44.434, 36.3, 3.71, -75, 13011,
 11:31:53.988,WT5500002564_UDP, 2024-7-22 10:52:54.228, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.393, -14.746, 23.633, -23.340, 37.6, 3.66, -72, 13011,
 11:31:54.071,WT5500002557_UDP, 2024-7-22 10:56:50.997, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.446, -31.152, -12.305, -44.434, 36.3, 3.71, -75, 13011,
 11:31:54.088,WT5500002564_UDP, 2024-7-22 10:52:54.328, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.844, 23.633, -23.340, 37.7, 3.66, -72, 13011,
 11:31:54.170,WT5500002557_UDP, 2024-7-22 10:56:51.97, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.451, -31.250, -12.500, -44.336, 36.3, 3.71, -75, 13011,
 11:31:54.188,WT5500002564_UDP, 2024-7-22 10:52:54.428, 0.003, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.844, 23.633, -23.340, 37.7, 3.65, -72, 13011,
 11:31:54.270,WT5500002557_UDP, 2024-7-22 10:56:51.197, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.451, -31.250, -12.402, -44.434, 36.3, 3.71, -75, 13011,
 11:31:54.287,WT5500002564_UDP, 2024-7-22 10:52:54.528, 0.004, 0.015, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.746, 23.633, -23.340, 37.7, 3.65, -72, 13011,
 11:31:54.371,WT5500002557_UDP, 2024-7-22 10:56:51.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.440, -31.250, -12.402, -44.434, 36.3, 3.71, -75, 13011,
 11:31:54.388,WT5500002564_UDP, 2024-7-22 10:52:54.628, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.648, 23.633, -23.438, 37.6, 3.65, -72, 13011,
 11:31:54.470,WT5500002557_UDP, 2024-7-22 10:56:51.397, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.435, -31.250, -12.598, -44.434, 36.3, 3.71, -75, 13011,
 11:31:54.488,WT5500002564_UDP, 2024-7-22 10:52:54.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.746, 23.730, -23.340, 37.6, 3.65, -72, 13011,
 11:31:54.571,WT5500002557_UDP, 2024-7-22 10:56:51.497, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.440, -31.250, -12.598, -44.727, 36.3, 3.71, -75, 13011,
 11:31:54.589,WT5500002564_UDP, 2024-7-22 10:52:54.828, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.410, -14.746, 23.730, -23.340, 37.7, 3.65, -72, 13011,
 11:31:54.671,WT5500002557_UDP, 2024-7-22 10:56:51.597, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.457, -31.250, -12.598, -44.824, 36.3, 3.71, -75, 13011,
 11:31:54.687,WT5500002564_UDP, 2024-7-22 10:52:54.928, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.404, -14.746, 23.730, -23.242, 37.7, 3.65, -71, 13011,
 11:31:54.772,WT5500002557_UDP, 2024-7-22 10:56:51.697, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.462, -31.250, -12.598, -44.629, 36.3, 3.71, -75, 13011,
 11:31:54.789,WT5500002564_UDP, 2024-7-22 10:52:55.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.746, 23.633, -23.340, 37.7, 3.65, -71, 13011,
 11:31:54.871,WT5500002557_UDP, 2024-7-22 10:56:51.797, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.468, -31.250, -12.500, -44.727, 36.3, 3.71, -75, 13011,
 11:31:54.887,WT5500002564_UDP, 2024-7-22 10:52:55.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.404, -14.648, 23.633, -23.242, 37.6, 3.65, -71, 13011,
 11:31:54.971,WT5500002557_UDP, 2024-7-22 10:56:51.897, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.462, -31.250, -12.598, -44.824, 36.3, 3.71, -75, 13011,
 11:31:54.987,WT5500002564_UDP, 2024-7-22 10:52:55.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.404, -14.648, 23.633, -23.340, 37.7, 3.65, -71, 13011,
 11:31:55.072,WT5500002557_UDP, 2024-7-22 10:56:51.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.462, -31.250, -12.598, -44.531, 36.3, 3.71, -74, 13011,
 11:31:55.087,WT5500002564_UDP, 2024-7-22 10:52:55.328, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.746, 23.633, -23.242, 37.7, 3.65, -71, 13011,
 11:31:55.171,WT5500002557_UDP, 2024-7-22 10:56:52.97, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.468, -31.250, -12.402, -44.434, 36.3, 3.71, -74, 13011,
 11:31:55.189,WT5500002564_UDP, 2024-7-22 10:52:55.428, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.399, -14.746, 23.633, -23.242, 37.7, 3.66, -71, 13011,
 11:31:55.270,WT5500002557_UDP, 2024-7-22 10:56:52.197, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.473, -31.250, -12.695, -45.020, 36.3, 3.71, -74, 13011,
 11:31:55.287,WT5500002564_UDP, 2024-7-22 10:52:55.528, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.399, -14.844, 23.633, -23.242, 37.7, 3.66, -71, 13011,
 11:31:55.371,WT5500002557_UDP, 2024-7-22 10:56:52.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.484, -31.250, -12.500, -44.727, 36.3, 3.71, -74, 13011,
 11:31:55.396,WT5500002564_UDP, 2024-7-22 10:52:55.628, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.648, 23.730, -23.242, 37.7, 3.66, -71, 13011,
 11:31:55.477,WT5500002557_UDP, 2024-7-22 10:56:52.397, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -110.495, -31.250, -12.598, -44.824, 36.3, 3.71, -74, 13011,
 11:31:55.488,WT5500002564_UDP, 2024-7-22 10:52:55.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.388, -14.746, 23.730, -23.242, 37.7, 3.66, -71, 13011,
 11:31:55.575,WT5500002557_UDP, 2024-7-22 10:56:52.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -110.500, -31.250, -12.598, -45.020, 36.3, 3.71, -74, 13011,
 11:31:55.588,WT5500002564_UDP, 2024-7-22 10:52:55.828, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.393, -14.844, 23.633, -23.242, 37.7, 3.66, -71, 13011,
 11:31:55.677,WT5500002557_UDP, 2024-7-22 10:56:52.597, 0.008, 0.022, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.506, -31.348, -12.598, -44.922, 36.3, 3.71, -74, 13011,
 11:31:55.688,WT5500002564_UDP, 2024-7-22 10:52:55.928, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.746, 23.730, -23.242, 37.7, 3.66, -70, 13011,
 11:31:55.771,WT5500002557_UDP, 2024-7-22 10:56:52.697, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.506, -31.348, -12.695, -44.727, 36.3, 3.71, -74, 13011,
 11:31:55.787,WT5500002564_UDP, 2024-7-22 10:52:56.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.844, 23.730, -23.340, 37.6, 3.66, -70, 13011,
 11:31:55.870,WT5500002557_UDP, 2024-7-22 10:56:52.797, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.517, -31.250, -12.695, -44.727, 36.3, 3.71, -74, 13011,
 11:31:55.888,WT5500002564_UDP, 2024-7-22 10:52:56.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.844, 23.633, -23.340, 37.7, 3.66, -70, 13011,
 11:31:55.974,WT5500002557_UDP, 2024-7-22 10:56:52.897, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.528, -31.250, -12.695, -44.727, 36.3, 3.71, -74, 13011,
 11:31:55.988,WT5500002564_UDP, 2024-7-22 10:52:56.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.410, -14.746, 23.633, -23.242, 37.7, 3.66, -70, 13011,
 11:31:56.070,WT5500002557_UDP, 2024-7-22 10:56:52.997, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.544, -31.348, -12.891, -44.629, 36.3, 3.71, -74, 13011,
 11:31:56.087,WT5500002564_UDP, 2024-7-22 10:52:56.328, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.746, 23.730, -23.340, 37.7, 3.66, -70, 13011,
 11:31:56.171,WT5500002557_UDP, 2024-7-22 10:56:53.97, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -110.561, -31.348, -12.793, -44.727, 36.3, 3.71, -74, 13011,
 11:31:56.187,WT5500002564_UDP, 2024-7-22 10:52:56.428, 0.003, 0.013, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.410, -14.746, 23.730, -23.242, 37.7, 3.66, -70, 13011,
 11:31:56.270,WT5500002557_UDP, 2024-7-22 10:56:53.197, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.588, -31.348, -12.891, -44.531, 36.3, 3.71, -74, 13011,
 11:31:56.287,WT5500002564_UDP, 2024-7-22 10:52:56.528, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.404, -14.746, 23.730, -23.242, 37.7, 3.66, -70, 13011,
 11:31:56.370,WT5500002557_UDP, 2024-7-22 10:56:53.297, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.588, -31.445, -12.500, -44.434, 36.3, 3.71, -74, 13011,
 11:31:56.396,WT5500002564_UDP, 2024-7-22 10:52:56.628, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.746, 23.633, -23.340, 37.6, 3.66, -70, 13011,
 11:31:56.471,WT5500002557_UDP, 2024-7-22 10:56:53.397, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.566, -31.445, -12.207, -44.434, 36.3, 3.71, -74, 13011,
 11:31:56.495,WT5500002564_UDP, 2024-7-22 10:52:56.728, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.399, -14.844, 23.730, -23.340, 37.7, 3.66, -70, 13011,
 11:31:56.572,WT5500002557_UDP, 2024-7-22 10:56:53.497, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.506, -31.348, -11.816, -44.238, 36.3, 3.71, -74, 13011,
 11:31:56.595,WT5500002564_UDP, 2024-7-22 10:52:56.828, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.426, -14.941, 23.438, -23.340, 37.7, 3.66, -70, 13011,
 11:31:56.671,WT5500002557_UDP, 2024-7-22 10:56:53.597, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.429, -31.348, -11.621, -44.238, 36.3, 3.71, -74, 13011,
 11:31:56.688,WT5500002564_UDP, 2024-7-22 10:52:56.928, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.470, -15.039, 23.438, -23.340, 37.7, 3.66, -70, 13011,
 11:31:56.770,WT5500002557_UDP, 2024-7-22 10:56:53.697, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -110.363, -31.152, -12.012, -44.141, 36.3, 3.71, -74, 13011,
 11:31:56.787,WT5500002564_UDP, 2024-7-22 10:52:57.28, 0.005, 0.013, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.514, -14.941, 23.340, -23.242, 37.7, 3.66, -70, 13011,
 11:31:56.870,WT5500002557_UDP, 2024-7-22 10:56:53.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.325, -31.250, -12.012, -44.238, 36.3, 3.71, -74, 13011,
 11:31:56.886,WT5500002564_UDP, 2024-7-22 10:52:57.128, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.542, -14.941, 23.438, -23.242, 37.7, 3.66, -70, 13011,
 11:31:56.976,WT5500002557_UDP, 2024-7-22 10:56:53.897, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.281, -31.250, -11.816, -44.238, 36.3, 3.71, -74, 13011,
 11:31:56.986,WT5500002564_UDP, 2024-7-22 10:52:57.228, 0.004, 0.015, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.580, -15.137, 23.438, -23.242, 37.7, 3.66, -70, 13011,
 11:31:57.070,WT5500002557_UDP, 2024-7-22 10:56:53.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.237, -31.250, -11.816, -44.629, 36.3, 3.71, -74, 13011,
 11:31:57.087,WT5500002564_UDP, 2024-7-22 10:52:57.328, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.619, -15.137, 23.633, -23.242, 37.7, 3.66, -70, 13011,
 11:31:57.171,WT5500002557_UDP, 2024-7-22 10:56:54.97, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -110.187, -31.152, -11.816, -45.020, 36.3, 3.71, -74, 13011,
 11:31:57.187,WT5500002564_UDP, 2024-7-22 10:52:57.428, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.652, -15.234, 23.633, -23.047, 37.7, 3.66, -70, 13011,
 11:31:57.271,WT5500002557_UDP, 2024-7-22 10:56:54.197, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.138, -30.957, -11.621, -45.410, 36.3, 3.71, -74, 13011,
 11:31:57.287,WT5500002564_UDP, 2024-7-22 10:52:57.528, 0.003, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.690, -15.234, 23.633, -23.340, 37.7, 3.66, -70, 13011,
 11:31:57.370,WT5500002557_UDP, 2024-7-22 10:56:54.297, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.056, -31.152, -11.230, -43.945, 36.3, 3.71, -74, 13011,
 11:31:57.386,WT5500002564_UDP, 2024-7-22 10:52:57.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.712, -14.746, 23.438, -23.438, 37.6, 3.66, -70, 13011,
 11:31:57.478,WT5500002557_UDP, 2024-7-22 10:56:54.397, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.946, -31.738, -11.133, -42.188, 36.3, 3.71, -74, 13011,
 11:31:57.487,WT5500002564_UDP, 2024-7-22 10:52:57.728, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -31.696, -14.355, 23.047, -23.535, 37.7, 3.66, -70, 13011,
 11:31:57.572,WT5500002557_UDP, 2024-7-22 10:56:54.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.825, -32.520, -11.328, -41.895, 36.3, 3.71, -74, 13011,
 11:31:57.586,WT5500002564_UDP, 2024-7-22 10:52:57.828, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.668, -14.062, 22.461, -23.438, 37.7, 3.66, -70, 13011,
 11:31:57.670,WT5500002557_UDP, 2024-7-22 10:56:54.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.698, -32.812, -11.328, -41.992, 36.3, 3.71, -74, 13011,
 11:31:57.686,WT5500002564_UDP, 2024-7-22 10:52:57.928, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -31.652, -13.965, 22.461, -23.535, 37.7, 3.66, -69, 13011,
 11:31:57.770,WT5500002557_UDP, 2024-7-22 10:56:54.697, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -109.605, -32.812, -11.719, -41.797, 36.3, 3.71, -74, 13011,
 11:31:57.786,WT5500002564_UDP, 2024-7-22 10:52:58.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.624, -13.867, 22.559, -23.633, 37.7, 3.66, -69, 13011,
 11:31:57.870,WT5500002557_UDP, 2024-7-22 10:56:54.797, 0.009, 0.022, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -109.550, -32.617, -11.816, -41.699, 36.3, 3.71, -74, 13011,
 11:31:57.885,WT5500002564_UDP, 2024-7-22 10:52:58.128, 0.004, 0.015, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.586, -13.770, 22.559, -23.828, 37.6, 3.66, -69, 13011,
 11:31:57.972,WT5500002557_UDP, 2024-7-22 10:56:54.897, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -109.490, -32.227, -11.523, -41.895, 36.3, 3.71, -74, 13011,
 11:31:57.985,WT5500002564_UDP, 2024-7-22 10:52:58.228, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.542, -13.867, 22.754, -23.730, 37.7, 3.66, -69, 13011,
 11:31:58.079,WT5500002557_UDP, 2024-7-22 10:56:54.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.440, -32.422, -12.012, -41.406, 36.4, 3.71, -71, 13011,
 11:31:58.087,WT5500002564_UDP, 2024-7-22 10:52:58.328, 0.003, 0.015, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.487, -13.672, 22.754, -23.633, 37.7, 3.66, -69, 13011,
 11:31:58.169,WT5500002557_UDP, 2024-7-22 10:56:55.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.429, -32.715, -12.402, -41.406, 36.3, 3.71, -71, 13011,
 11:31:58.186,WT5500002564_UDP, 2024-7-22 10:52:58.428, 0.005, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.415, -13.477, 22.559, -23.438, 37.7, 3.66, -69, 13011,
 11:31:58.270,WT5500002557_UDP, 2024-7-22 10:56:55.197, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.473, -32.812, -13.184, -41.797, 36.3, 3.71, -71, 13011,
 11:31:58.287,WT5500002564_UDP, 2024-7-22 10:52:58.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.349, -13.477, 22.559, -23.438, 37.7, 3.66, -69, 13011,
 11:31:58.370,WT5500002557_UDP, 2024-7-22 10:56:55.297, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.236, -0.472, -109.561, -32.910, -13.477, -42.383, 36.3, 3.71, -71, 13011,
 11:31:58.386,WT5500002564_UDP, 2024-7-22 10:52:58.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.306, -13.672, 22.656, -23.535, 37.7, 3.66, -69, 13011,
 11:31:58.469,WT5500002557_UDP, 2024-7-22 10:56:55.397, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.682, -32.812, -13.965, -42.871, 36.3, 3.71, -71, 13011,
 11:31:58.485,WT5500002564_UDP, 2024-7-22 10:52:58.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.267, -13.965, 23.047, -23.633, 37.7, 3.66, -69, 13011,
 11:31:58.570,WT5500002557_UDP, 2024-7-22 10:56:55.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -109.836, -32.812, -14.355, -43.262, 36.3, 3.71, -71, 13011,
 11:31:58.587,WT5500002564_UDP, 2024-7-22 10:52:58.828, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.245, -14.062, 23.047, -23.535, 37.7, 3.66, -69, 13011,
 11:31:58.674,WT5500002557_UDP, 2024-7-22 10:56:55.597, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -109.995, -32.617, -14.551, -43.750, 36.3, 3.71, -71, 13011,
 11:31:58.688,WT5500002564_UDP, 2024-7-22 10:52:58.928, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.813, -0.225, -31.229, -14.453, 23.242, -23.535, 37.7, 3.66, -67, 13011,
 11:31:58.770,WT5500002557_UDP, 2024-7-22 10:56:55.697, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.182, -32.324, -14.746, -44.238, 36.3, 3.71, -71, 13011,
 11:31:58.787,WT5500002564_UDP, 2024-7-22 10:52:59.28, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.262, -15.039, 23.730, -22.656, 37.7, 3.66, -67, 13011,
 11:31:58.874,WT5500002557_UDP, 2024-7-22 10:56:55.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -110.396, -32.129, -15.527, -44.922, 36.3, 3.71, -71, 13011,
 11:31:58.885,WT5500002564_UDP, 2024-7-22 10:52:59.128, 0.003, 0.014, 0.987, 0.000, 0.000, 0.000, 0.813, -0.225, -31.163, -12.012, 23.145, -22.461, 37.7, 3.66, -67, 13011,
